Date recorded,Category,Initiative name,Original planned end date,Initiative stage,Quality,Planned end date,Explanatory notes,Date data current at,Priority,Original total estimated expenditure,Cost,Category name,Percentage complete,Actual cost to date,Time-frame,Overall status,_id,Investment objectives,Revised total estimated expenditure,Actual start date,Department
29/8/2018,PPP,Customer Complaints Management System,2018-12-21T00:00:00,Delivery,,2018-12-21T00:00:00,The project moved into Delivery in June 2018. The project is tracking to plan.,2018-07-09T00:00:00,Medium,2753000,,"Policy, Performance and Planning",65,556465,,G,3,Improve the management and reporting of customer complaints.,2753000,2017-09-11T00:00:00,DET
29/8/2018,SS,Early Start,2015-07-03T00:00:00,Delivery,,2018-11-30T00:00:00,The project is tracking to plan. The end date change to 30/11/2018 has been approved by the project board.,2018-07-09T00:00:00,High,70000,,State Schools,73,73522,,G,4,"To provide schools with enhanced reporting functionality, improving their ability to analyse Prep to Year 2 student learning data.",200992,2013-04-03T00:00:00,DET
29/8/2018,PPP,English as Additional Language/Dialect Resource,2014-01-30T00:00:00,Delivery,,2018-09-14T00:00:00,The project is tracking to plan. The end date change to 14/09/2018 has been approved by the project board.,2018-07-09T00:00:00,Medium,700000,,"Policy, Performance and Planning",97,1472845,,G,5,To provide an online professional development course for teachers of Indigenous students who are EAL/D learners.,1500000,2011-02-23T00:00:00,DET
29/8/2018,CS,Finance Infrastructure and Managed Services Renewal Project,2018-08-01T00:00:00,Delivery,,2018-12-07T00:00:00,The project is tracking to plan. The project is undergoing procurement/commercial activities with no financial information being published.,2018-07-09T00:00:00,Medium,0,,Corporate Services,71,0,,G,6,To improve the value of service and quality of service with the provisioning of the latest hardware and technology to support DET FBS SAP future state landscape for the next five years,0,2017-01-16T00:00:00,DET
29/8/2018,CS,Injury Management System,2017-03-27T00:00:00,Delivery,,2018-10-01T00:00:00,The project is tracking to plan. The end date change to 1/10/2018 has been approved by the project board.,2018-07-09T00:00:00,Medium,1900000,,Corporate Services,66,1418676,,G,7,To improve the management of workplace rehabilitation and claims for injured/ill staff,1828676,2016-10-10T00:00:00,DET
29/8/2018,ODG,Legal Case Management System,2016-06-30T00:00:00,Delivery,,2018-10-01T00:00:00,The project is tracking to plan.,2018-07-09T00:00:00,Medium,632585,,Office of the Director-General,91,877369,,G,8,To replace existing manual systems and processes  with a single solution that improves efficiency and productivity.,879131,2015-12-10T00:00:00,DET
29/8/2018,SS,NAPLAN Online Program,2019-08-21T00:00:00,Delivery,,2020-06-30T00:00:00,The project is tracking to plan.,2018-07-09T00:00:00,Medium,16670000,,State Schools,55,11683881,,G,9,"To provide Queensland State Schools with the facility to perform NAPLAN testing online, making examinations more efficient, improving administration and analytics.",18708059,2015-08-03T00:00:00,DET
29/8/2018,PPP,Online Collection and Survey Solution,2017-04-01T00:00:00,Delivery,,2019-05-31T00:00:00,"The project is tracking to plan.The end date change to 31/05/2019 has been approved by the project board.
29/8/2018,",2018-07-09T00:00:00,Medium,1502300,,"Policy, Performance and Planning",97,1250201,,G,10,To reduce the risk of business continuity in online data collection through the establishment of a new contracted solution that is more efficient and integrated than the existing solution,1266210,2016-03-01T00:00:00,DET
29/8/2018,PPP,Redevelopment of the Policy and Procedure Register,2018-03-30T00:00:00,Delivery,,2018-10-30T00:00:00,"The project moved into Delivery in June 2018. The project is being closely monitored for cost, quality and schedule.",2018-07-09T00:00:00,Medium,1015000,,"Policy, Performance and Planning",69,820953,,A,11,"The high level principles endorsed by EMB for the policy management framework which provides the foundation for this initiative include a consistent user experience for customers, regardless of who they are, where they work, and what they may be looking for; a single point of truth, providing access to all departmental policies and procedures; and publish once, with multiple links where appropriate; and that content is authoritative, relevant and meets quality standards for publication, enabling staff and stakeholders to make good decisions.
29/8/2018,",652238,2016-10-13T00:00:00,DET
29/8/2018,SS,Trial of Platform for Virtual Academies,2017-10-02T00:00:00,Delivery,,2018-12-31T00:00:00,The project is tracking to plan.,2018-07-09T00:00:00,Medium,151641,,State Schools,81,236700,,G,12,"To boost student engagement and achievement in STEM and languages through: innovative online teaching and learning; accessible and agile online solutions, which overcome barriers associated with regional demographics, remoteness and/or socio-economic disadvantage; safe and secure like-minded student virtual communities; and strategic partnerships with university, industry and business.
29/8/2018,
29/8/2018,",141641,2016-06-21T00:00:00,DET
29/8/2018,CS,Wireless Upgrade Project,2017-06-30T00:00:00,Delivery,,2019-06-28T00:00:00,The project is tracking to plan.  The end date change to 28/06/2019 has been approved by the project board.,2018-07-09T00:00:00,High,41000000,,Corporate Services,83,34998163,,G,13,"To enhance, extend and improve the Wi-Fi coverage in schools to support the use of mobile devices for teaching, learning and administration. This is a multi-year initiative. Budget is allocated each financial year.",45000000,2014-09-01T00:00:00,DET
29/8/2018,,,,,,,,,,,,,,,,,,,,,INVERSTMENT INFO
29/8/2018,ICRM,Integrated Customer and Revenue Management (ICRM),2021-06-30T00:00:00,Delivery,,2021-06-30T00:00:00,This project is reporting for the first time and is progressing as planned.,2018-08-17T00:00:00,High,24511345,,DNRM Finance,6,3140063,,G,1,"Improvements to the way the agency handles revenue collection:
29/8/2018,
29/8/2018,* selection of a modern, enterprise-class, integrated customer and revenue management solution
29/8/2018,* implementation and deployment of the solution to at least replace the use of the current at-risk receipting systems (LAIS and MERLIN).",24511345,2017-01-01T00:00:00,DNRM
29/8/2018,LSI,Queensland Globe improvements,2018-06-30T00:00:00,Closed,,2018-06-30T00:00:00,"Project closed on 10 August 2018.
29/8/2018,
29/8/2018,July 2018 - All deliverables have been achieved. Project closure activities are currently under way.
29/8/2018,
29/8/2018,May 2018 - The project is continuing as planned.
29/8/2018,
29/8/2018,December 2017 - The project was approved to move into delivery in October 2017 and is reporting for the first time.",2018-08-17T00:00:00,High,1002450,,Land and Spatial Information,100,992226,,G,2,"Enhancements to Queensland Globe to continue to evolve and improve user satisfaction and experience, such as:
29/8/2018,
29/8/2018,* create and save user-defined topics
29/8/2018,* improve query and access
29/8/2018,* provide editable 'redlining'
29/8/2018,* improve data imports.",1002450,2017-10-09T00:00:00,DNRM
29/8/2018,QWSR,Dam Safety Regulation Solution,2016-10-30T00:00:00,Delivery,,2018-08-31T00:00:00,"A change request has been approved altering the planned end date to enable completion of end project activities. 
29/8/2018,
29/8/2018,July 2018 - All deliverables have been achieved. Project closure activities are currently under way.
29/8/2018,
29/8/2018,June 2018 - A change request has been approved altering the planned end date to remediate technical difficulties that have been experienced in the move to production. 
29/8/2018,
29/8/2018,May 2018 - The project is continuing within timeframe tolerance, and is expected to close prior to the end of May 2018.
29/8/2018,
29/8/2018,March 2018 - The project is continuing as planned.
29/8/2018,
29/8/2018,November 2017 - Approved extension of time-frame; progress has slowed due to resource availability impacting the schedule, with no impact to cost.
29/8/2018,
29/8/2018,August 2017 - Approved extension of timeframe.
29/8/2018,
29/8/2018,February 2017 - Timeframe has moved back to Green with an approved extension to the planned end date.
29/8/2018,
29/8/2018,December 2016 - Resource unavailability due to competing priorities has impacted the schedule.
29/8/2018,
29/8/2018,August 2016 - Delays have been resolved and good progress is now being made following re-baselining of the schedule.
29/8/2018,
29/8/2018,June 2016 - Progress is continuing as planned. Percentage complete amended due to previous data input error.
29/8/2018,
29/8/2018,April 2016 - Initiative has moved into delivery and is progressing as planned.",2018-08-17T00:00:00,High,1390000,,Queensland Water Supply Regulator,98,1385060,,G,3,"Develop a modern ICT solution to support the regulation of referable dams within Queensland. It is critical for ensuring the safety of the community and continuity of water supply for those communities and to:
29/8/2018,
29/8/2018,* support compliance with legislation
29/8/2018,* implement recommendations from the Queensland Floods Commission of Inquiry - interim and final reports, particularly in regard to Emergency Action Plans (EAPs) for referable dams and prioritisation of dam safety audits
29/8/2018,* address gaps and improve business processes - making processes more consistent and standardised in order to efficiently meet regulatory requirements
29/8/2018,* provide the opportunity for improved or new business capability, such as a central repository for Dam Safety regulatory information and improved reporting and spatial analysis.",1390000,2012-04-01T00:00:00,DNRM
